record_id,locale,app_key,app_name,app_store_id,publisher_query,decision_context,purchase_model,one_time_option,source_persona_query,canonical_guide_url,canonical_app_store_url,app_store_url,publisher_disclosure,query_origin,measured_search_volume,is_ranking,verified_live
en-CA:hourstag:best-app-to-track-where-my-money-goes-and-save-more,en-CA,hourstag,HoursTag,6754218117,best app to track where my money goes and save more,"If saving feels abstract, tracking goals in hours-worked instead of dollars makes progress feel earned — you're not saving $500, you're saving 20 hours of your life toward something — HoursTag is built for this.",paid_upfront,true,best app to track where my money goes and save more,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-app-to-track-where-my-money-goes-and-save-more.html,https://apps.apple.com/app/id6754218117,https://apps.apple.com/ca/app/id6754218117?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lockhour:best-app-to-block-social-media-while-studying-iphone,en-CA,lockhour,LockHour Pro,6780107485,best app to block social media while studying iphone,"During exams, willpower isn't the tool — a hard timed block is — LockHour Pro is built for this.",free_with_lifetime_unlock,true,best app to block social media while studying iphone,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-app-to-block-social-media-while-studying-iphone.html,https://apps.apple.com/app/id6780107485,https://apps.apple.com/ca/app/id6780107485?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumibopomofo:best-bopomofo-app-for-kids-to-learn-zhuyin-on-iphone,en-CA,lumibopomofo,Lumi Bopomofo,6773017109,best bopomofo app for kids to learn zhuyin on iphone,"For a child first learning Zhuyin, the app should cover all 37 symbols through tracing and play — designed for the 4–7 first-learning window, ad-free, with no data collected — Lumi Bopomofo is built for this.",free_with_lifetime_unlock,true,best bopomofo app for kids to learn zhuyin on iphone,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-bopomofo-app-for-kids-to-learn-zhuyin-on-iphone.html,https://apps.apple.com/app/id6773017109,https://apps.apple.com/ca/app/id6773017109?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumibopomofopro:best-complete-zhuyin-app-for-bilingual-children,en-CA,lumibopomofopro,Lumi Bopomofo Pro,6775773117,best complete zhuyin app for bilingual children,"Bilingual children learning Zhuyin at home need a complete path through sounds, symbols, tones and blending, with enough playful repetition to make the system familiar — Lumi Bopomofo Pro is built for this.",paid_upfront,true,best complete zhuyin app for bilingual children,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-complete-zhuyin-app-for-bilingual-children.html,https://apps.apple.com/app/id6775773117,https://apps.apple.com/ca/app/id6775773117?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumiletters:best-educational-game-app-for-kids-no-ads-iphone,en-CA,lumiletters,Lumi Letters,6778748533,best educational game app for kids no ads iphone,"For a young child, the dealbreaker is ads and data collection — a learning app should teach inside a game loop with zero ads, nothing collected from the child, and a one-time unlock parents can trust — Lumi Letters is built for this.",free_with_lifetime_unlock,true,best educational game app for kids no ads iphone,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-educational-game-app-for-kids-no-ads-iphone.html,https://apps.apple.com/app/id6778748533,https://apps.apple.com/ca/app/id6778748533?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumiletterspro:best-complete-phonics-app-for-homeschool-kindergarten-prep,en-CA,lumiletterspro,Lumi Letters Pro,6778491147,best complete phonics app for homeschool kindergarten prep,"Families preparing for kindergarten need a complete early-reading path that connects letter sounds, tracing and word building instead of a collection of unrelated alphabet games — Lumi Letters Pro is built for this.",paid_upfront,true,best complete phonics app for homeschool kindergarten prep,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-complete-phonics-app-for-homeschool-kindergarten-prep.html,https://apps.apple.com/app/id6778491147,https://apps.apple.com/ca/app/id6778491147?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumimath:best-math-game-app-for-kids-to-build-logic-skills-iphone,en-CA,lumimath,Lumi Math Planet,6778269699,best math game app for kids to build logic skills iphone,"The best kids' math app trains reasoning — patterns, sequences, spatial thinking — not just arithmetic drill, and it hides that inside a game the child wants to play — Lumi Math Planet is built for this.",free_with_lifetime_unlock,true,best math game app for kids to build logic skills iphone,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-math-game-app-for-kids-to-build-logic-skills-iphone.html,https://apps.apple.com/app/id6778269699,https://apps.apple.com/ca/app/id6778269699?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumimathpro:best-complete-math-learning-app-for-preschool-and-early-grades,en-CA,lumimathpro,Lumi Math Pro,6776958488,best complete math learning app for preschool and early grades,"A complete early-math app should make counting, number sense and first operations feel like one connected adventure rather than isolated drills — Lumi Math Pro is built for this.",paid_upfront,true,best complete math learning app for preschool and early grades,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-complete-math-learning-app-for-preschool-and-early-grades.html,https://apps.apple.com/app/id6776958488,https://apps.apple.com/ca/app/id6776958488?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumimission:best-bedtime-routine-app-for-preschoolers-with-no-ads,en-CA,lumimission,Lumi Mission Planet,6779750237,best bedtime routine app for preschoolers with no ads,"For a preschooler, a bedtime routine works best when it is short, visual and predictable enough for the child to follow without another round of reminders — Lumi Mission Planet is built for this.",free_with_lifetime_unlock,true,best bedtime routine app for preschoolers with no ads,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-bedtime-routine-app-for-preschoolers-with-no-ads.html,https://apps.apple.com/app/id6779750237,https://apps.apple.com/ca/app/id6779750237?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
en-CA:lumimissionpro:best-complete-morning-and-bedtime-routine-app-for-kids,en-CA,lumimissionpro,Lumi Mission Planet Pro,6779745474,best complete morning and bedtime routine app for kids,"Tooth brushing and bedtime often fail at the same moment every night: the child is tired, the parent is tired, and the next step is not visible enough.",paid_upfront,true,best complete morning and bedtime routine app for kids,https://alice51849.github.io/ios-app-guide/en-CA/answers/best-complete-morning-and-bedtime-routine-app-for-kids.html,https://apps.apple.com/app/id6779745474,https://apps.apple.com/ca/app/id6779745474?pt=118326163&ct=iag_data_en_ca&mt=8,"Publisher-authored guide from Lumi Studio, the app developer. App names are trademarks of their owners and are used only for identification. For documents, health, school, and productivity decisions, verify official requirements where relevant.",publisher_authored_editorially_localized,false,false,true
